# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Apr 30 11:20:43 CDT 2022 [seed=1651335642522]
# cytb_species.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
3158000	-15436.37265070387	-21.048070932422767	-15415.324579771448	0.7016422957224955	4.098099576173167	0.8476407431800169	3.4601545723792704	0.2727125890272666	0.26783135592443996	0.1584856117602696	0.3009704432880273	1.0	1.0	-15415.324579771448	0.0	-20.603099170928683
3159000	-15440.21116397998	-22.41853704147878	-15417.792626938503	0.747268234882652	4.254611764091032	0.658575634599089	3.3172983476308766	0.2802241385419146	0.26783135592443996	0.1584856117602696	0.2934588937733793	1.0	1.0	-15417.792626938503	0.0	-22.27404811024285
3160000	-15434.812080867643	-21.747273232958563	-15413.064807634684	0.7392418197120525	4.244993739069337	0.9516732183544535	3.403733042572895	0.2802241385419146	0.2725203200330657	0.15139170618692382	0.29586383523809934	1.0	1.0	-15413.064807634684	0.0	-21.20542970993389
3161000	-15428.014863138664	-20.780054551716194	-15407.234808586947	0.7290127644045183	4.16828270280262	0.9863308373631855	3.3736290336979633	0.28626079426133766	0.26595484600113584	0.1608345451265826	0.2869498146109473	1.0	1.0	-15407.234808586947	0.0	-20.212577949247606
3162000	-15440.065889047106	-21.755412354181402	-15418.310476692925	0.6839813556756668	4.127244249343872	0.7529641308945096	3.5569052531103535	0.28626079426133766	0.26595484600113584	0.16134512954012403	0.2864392301974059	1.0	1.0	-15418.310476692925	0.0	-21.396799836772917
3163000	-15438.621288840139	-21.285814264352855	-15417.335474575786	0.7513409454396607	4.241857499635397	0.7235038616191928	3.2926116689144256	0.2765644817190784	0.2745251017978411	0.16247118628567803	0.2864392301974059	1.0	1.0	-15417.335474575786	0.0	-21.055702651968943
3164000	-15439.384431842938	-20.188087813800202	-15419.196344029138	0.7707457341502849	4.210175380729631	0.8048341765695731	3.290577999956496	0.28366499833163883	0.26845087888824354	0.16247118628567803	0.28541293649444305	1.0	1.0	-15419.196344029138	0.0	-19.852139329058236
3165000	-15434.08440151162	-21.573419228328838	-15412.510982283291	0.7155157163018927	4.1995047611674	0.9548220094679067	3.676231913037121	0.28366499833163883	0.25657827175539877	0.16247118628567803	0.2972855436272878	1.0	1.0	-15412.510982283291	0.0	-20.938274962702156
3166000	-15440.87083795518	-22.14303531272271	-15418.727802642457	0.8153800121541868	4.419742883748283	0.9857433637346881	3.790108041414095	0.28366499833163883	0.2781288948892386	0.16247118628567803	0.275734920493448	1.0	1.0	-15418.727802642457	0.0	-21.439321851660655
3167000	-15439.991597765284	-22.20252987730122	-15417.789067887983	0.7128885631723476	4.210381396615412	0.7038568446887684	3.206325303478477	0.3017110540912362	0.2601148838543293	0.16247118628567803	0.2757028757687599	1.0	1.0	-15417.789067887983	0.0	-22.029536775513947
3168000	-15437.272722014557	-22.58179142317812	-15414.69093059138	0.7180434733561915	4.240568269342545	1.0839499255532825	3.7099642442659513	0.29343707324113344	0.264682218390671	0.16247118628567803	0.27940952208252096	1.0	1.0	-15414.69093059138	0.0	-21.808879714636316
3169000	-15431.1289198634	-21.28850885763238	-15409.840411005767	0.7134043631655879	4.135119152819091	0.930060063924975	3.421805793561683	0.2704947963057844	0.2798239619212336	0.16247118628567803	0.28721005548730744	1.0	1.0	-15409.840411005767	0.0	-20.763571130188737
3170000	-15436.081135672723	-22.060066823711608	-15414.021068849011	0.7501167704542445	4.382863465260267	0.9638778256855194	3.2303409955354545	0.29302289905742096	0.26206843986061923	0.16431530801168576	0.2805933530702775	1.0	1.0	-15414.021068849011	0.0	-21.564415549812754
3171000	-15437.6178475096	-22.65859445155945	-15414.959253058041	0.7939982820791512	4.339847187173645	0.6083295960154433	3.6113140295136263	0.28087045058353616	0.26206843986061923	0.15460707498668594	0.30245403456916214	1.0	1.0	-15414.959253058041	0.0	-22.49541562388763
3172000	-15434.235730630066	-23.116843492311308	-15411.118887137754	0.7558486469742892	4.205624078802916	0.5533026837986542	3.786482422413924	0.28087045058353616	0.26206843986061923	0.15460707498668594	0.30245403456916214	1.0	1.0	-15411.118887137754	0.0	-22.9917812339185
3173000	-15431.17251619287	-21.66436486275936	-15409.50815133011	0.7558349052419342	4.213105527117878	1.1038306813825307	3.5229886648030893	0.27300253505766536	0.266342267324934	0.15460707498668594	0.3060481226307182	1.0	1.0	-15409.50815133011	0.0	-20.934428714323186
3174000	-15440.149366981526	-19.959320858550566	-15420.190046122976	0.7077427644347474	4.033004188839141	0.8105941336679194	3.4007160897400834	0.27902873174221554	0.2603160706403838	0.15460707498668594	0.3060481226307182	1.0	1.0	-15420.190046122976	0.0	-19.578945704608874
3175000	-15431.355158550437	-19.443549318202656	-15411.911609232235	0.7091546793591502	4.039904694259619	0.7653133549958191	3.4007160897400834	0.29345373445097445	0.2708297794059022	0.15460707498668594	0.2811094111564409	1.0	1.0	-15411.911609232235	0.0	-19.12065627707337
3176000	-15431.640542572492	-20.71225527853103	-15410.92828729396	0.7776483868626288	4.235496243125253	0.8615035333032517	3.456338630820275	0.27371041086764036	0.27152995969041743	0.15460707498668594	0.30015255445525973	1.0	1.0	-15410.92828729396	0.0	-20.252334711472116
3177000	-15428.458276918689	-21.35101245888918	-15407.1072644598	0.734363355383548	4.192248166804292	0.9815706461591908	3.445357842439928	0.2721931564505706	0.27152995969041743	0.155182447199249	0.30109443665976643	1.0	1.0	-15407.1072644598	0.0	-20.76428506899588
3178000	-15425.977790426929	-21.75948657057019	-15404.218303856358	0.764731085185016	4.284360183911034	0.6448554332297974	3.4811930169844056	0.27506444225448906	0.270312694610234	0.16135397245545627	0.2932688906798241	1.0	1.0	-15404.218303856358	0.0	-21.580935807298307
3179000	-15433.08027054417	-21.082956546421862	-15411.997313997748	0.8197826438655462	4.35916954348203	0.7653298906623826	3.6251846064695035	0.27506444225448906	0.2727615805929456	0.16135397245545627	0.2908200046971125	1.0	1.0	-15411.997313997748	0.0	-20.68565241501985
3180000	-15432.045046378682	-20.425546737355543	-15411.619499641327	0.711410128249586	4.109971284297527	0.9002079752472626	3.3834079257428047	0.28215488966723123	0.2656711331802034	0.1591284414797886	0.2930455356727802	1.0	1.0	-15411.619499641327	0.0	-19.946138926672592
3181000	-15429.29995427536	-20.441615595821123	-15408.85833867954	0.7218180332683515	4.087595949010694	0.9732204243700726	3.2611467689700477	0.28215488966723123	0.2656711331802034	0.1591284414797886	0.2930455356727802	1.0	1.0	-15408.85833867954	0.0	-19.925749886290927
3182000	-15433.467574012846	-23.724865039790725	-15409.742708973055	0.7572524631062646	4.162602378895756	0.5186512791338558	3.3507420857377217	0.2724270970005477	0.27539892584688697	0.1591284414797886	0.2930455356727802	1.0	1.0	-15409.742708973055	0.0	-23.807881862531378
3183000	-15434.61354347701	-22.750660712777762	-15411.862882764231	0.7493750424267203	4.238813152152694	1.2326090931045797	3.3207215102352188	0.2724270970005477	0.27964583509704605	0.15488153222962953	0.2930455356727802	1.0	1.0	-15411.862882764231	0.0	-21.978199562112852
3184000	-15429.21340293326	-21.06590672744551	-15408.147496205815	0.7423498726802354	4.233956832634614	0.8473898269150775	3.439079105403028	0.27384176711125824	0.2782311649863355	0.15488153222962953	0.2930455356727802	1.0	1.0	-15408.147496205815	0.0	-20.628272169683623
3185000	-15429.991582008193	-21.398716227292983	-15408.5928657809	0.7351263837608409	4.209437695624276	0.9479588599081837	3.5533168704338944	0.2974299838820601	0.25935435363274484	0.1501701268124183	0.2930455356727802	1.0	1.0	-15408.5928657809	0.0	-20.81099293062489
3186000	-15434.167388916465	-21.01271240451088	-15413.154676511955	0.7014415147548501	4.139951774423258	0.8509746111780419	3.519840041735445	0.2915197658365294	0.26713670681119717	0.1501701268124183	0.2911734005398586	1.0	1.0	-15413.154676511955	0.0	-20.543978078154186
3187000	-15433.625572942883	-22.02456670097988	-15411.601006241903	0.7929774546787614	4.335965124893615	1.1099042626496904	3.5205932979180234	0.28182042137806324	0.26713670681119717	0.1501701268124183	0.3008727449983247	1.0	1.0	-15411.601006241903	0.0	-21.28993624391558
3188000	-15433.479122235223	-21.643021723562338	-15411.83610051166	0.6917071459391273	3.986341579430695	1.1811445147434878	3.3098506751162176	0.28182042137806324	0.2777804856742981	0.15696456902922667	0.28343452391841545	1.0	1.0	-15411.83610051166	0.0	-20.91690547435114
3189000	-15431.202147037557	-21.344998640690243	-15409.857148396866	0.7334182179392772	4.228357481197495	0.7617689393711231	3.6536198749864135	0.28182042137806324	0.2777804856742981	0.15226380636850242	0.28813528657913967	1.0	1.0	-15409.857148396866	0.0	-20.94308579782979
3190000	-15425.64138805634	-21.577253708653764	-15404.064134347685	0.7256695287765552	4.167857204978169	0.6591453671434395	3.4551474650967706	0.2825173579832282	0.27852970868688653	0.15617136033999166	0.28278157298989703	1.0	1.0	-15404.064134347685	0.0	-21.385465845789152
3191000	-15436.032899292137	-23.307817539802013	-15412.725081752335	0.7446620702287956	4.306240698789741	1.2845678091577122	3.2618721976624285	0.2825173579832282	0.26432038309391576	0.15617136033999166	0.2969908985828678	1.0	1.0	-15412.725081752335	0.0	-22.514136466477645
3192000	-15426.343636168282	-21.122889339344997	-15405.220746828936	0.666995541006722	4.058254914110165	0.9880832953144071	3.2618721976624285	0.2825173579832282	0.2697572843706138	0.15312652087591833	0.2945988367702431	1.0	1.0	-15405.220746828936	0.0	-20.591618870298106
3193000	-15424.47899958217	-21.383202753670314	-15403.0957968285	0.7386658584937247	4.259409158845215	0.7312384808698836	3.4984748451024936	0.28057050661271626	0.2697572843706138	0.1557235255905559	0.29394868342611746	1.0	1.0	-15403.0957968285	0.0	-21.073194585327386
3194000	-15428.68077315724	-20.793373224897383	-15407.887399932344	0.7096396258735599	4.135857818036115	0.7747206782907239	3.4659278025004294	0.28057050661271626	0.26748274933925514	0.1557235255905559	0.2962232184574761	1.0	1.0	-15407.887399932344	0.0	-20.436430352654476
3195000	-15429.382372374988	-21.3846227205663	-15407.997749654422	0.6851854482509415	4.10861178473416	0.7808105818465594	3.347027814195331	0.2911810985024918	0.26624454141345677	0.15345583374894464	0.28911852633511026	1.0	1.0	-15407.997749654422	0.0	-21.05979590053162
3196000	-15430.472960603971	-22.19711487224403	-15408.275845731727	0.7255411844212075	4.198573941688158	1.1425302287887078	3.5652466853870286	0.29278999807058104	0.2597712480462668	0.15506080175697803	0.2923779521261776	1.0	1.0	-15408.275845731727	0.0	-21.41877211525297
3197000	-15427.242040669309	-21.45538251199653	-15405.786658157313	0.7624292349786551	4.246105939490487	1.0478894571550084	3.311722757480646	0.2787680406293727	0.2737932054874751	0.15506080175697803	0.2923779521261776	1.0	1.0	-15405.786658157313	0.0	-20.848335249897385
3198000	-15443.556542847593	-21.838494114367908	-15421.718048733224	0.7942434450956635	4.316171967972259	1.1456166170498763	3.0116812152604915	0.2787680406293727	0.2627345027210409	0.1675559958358109	0.290941460813779	1.0	1.0	-15421.718048733224	0.0	-21.246368111424506
3199000	-15430.604515991703	-20.95887726958059	-15409.645638722122	0.7442826416614996	4.175672529363244	0.681120563448305	3.1529475011214236	0.29216390746888543	0.26176556023615527	0.1571161501802706	0.2889543821146922	1.0	1.0	-15409.645638722122	0.0	-20.837191567760527
3200000	-15427.769118476375	-19.86059312919918	-15407.908525347177	0.6801413515780937	4.001674603105542	0.7579284966146755	3.442489899075595	0.2883660084130142	0.26176556023615527	0.1612894978630082	0.2885789334878258	1.0	1.0	-15407.908525347177	0.0	-19.533389538363515
3201000	-15435.100109503477	-20.619342522054655	-15414.480766981422	0.7405186431591357	4.114507140517071	0.6496529042664556	3.442489899075595	0.27376978763613186	0.2763617810130376	0.1612894978630082	0.2885789334878258	1.0	1.0	-15414.480766981422	0.0	-20.446289753940754
3202000	-15428.706247113145	-22.033559350317663	-15406.672687762828	0.7408528767376964	4.246079273828844	0.6968670654279244	3.676640603811427	0.2815276710786052	0.27353369883568074	0.1535316144205348	0.2914070156651827	1.0	1.0	-15406.672687762828	0.0	-21.713212714737086
3203000	-15429.20897279853	-21.279446908975487	-15407.929525889554	0.7302834475136619	4.221021063336568	0.9025229565493034	3.315474204190105	0.2815276710786052	0.27353369883568074	0.1535316144205348	0.2914070156651827	1.0	1.0	-15407.929525889554	0.0	-20.82046327352445
3204000	-15434.75812722556	-20.955002139788267	-15413.803125085771	0.8017012292088108	4.256040890723566	0.9617821600704767	3.3694998983513367	0.28774742415143434	0.26375855049913227	0.15997753085603372	0.2885164944934031	1.0	1.0	-15413.803125085771	0.0	-20.414122897811843
3205000	-15435.977222686648	-21.251667315234506	-15414.725555371413	0.8163328707226997	4.387429796203493	1.0063813813920945	3.4335313235247678	0.27688662225023664	0.26146910874854784	0.15997753085603372	0.30166673814518524	1.0	1.0	-15414.725555371413	0.0	-20.643933858115787
3206000	-15425.526300482681	-21.36155296878694	-15404.164747513894	0.6983564921154588	4.027976597314049	1.173389017523439	3.2926373021176545	0.2895514943675496	0.2646798004452649	0.15997753085603372	0.2857911743311552	1.0	1.0	-15404.164747513894	0.0	-20.647887062867426
3207000	-15431.226348100092	-21.376645127695433	-15409.849702972397	0.7437431583162581	4.26195867683315	1.0153067130536764	3.5136383877062007	0.2863487673375382	0.2654924969882871	0.1525791080389142	0.29557962763526396	1.0	1.0	-15409.849702972397	0.0	-20.733401194399377
3208000	-15432.270306051641	-23.084583451852083	-15409.18572259979	0.7796378812633092	4.408879199749242	0.6756254223467797	3.5974475522165195	0.2863487673375382	0.27078927721832696	0.1525791080389142	0.2902828474052241	1.0	1.0	-15409.18572259979	0.0	-22.821024460365035
3209000	-15434.495891824905	-21.052286972502227	-15413.443604852402	0.7056664959943918	4.1454827975263004	0.7401457071116812	3.269341273316825	0.2943733515834588	0.263963556844462	0.16251532335784882	0.27914776821423387	1.0	1.0	-15413.443604852402	0.0	-20.807380713939686
3210000	-15434.668240815015	-21.742632196340033	-15412.925608618676	0.7267658667496081	4.267275949226527	1.023450392244135	3.3555184383806353	0.2943733515834588	0.263963556844462	0.16251532335784882	0.27914776821423387	1.0	1.0	-15412.925608618676	0.0	-21.144330036923872
3211000	-15431.774710075786	-20.428886720517884	-15411.345823355268	0.7300885171518536	4.169815532440184	0.8566411275309589	3.3555184383806353	0.2943733515834588	0.271122007839418	0.1553568723628928	0.27914776821423387	1.0	1.0	-15411.345823355268	0.0	-20.008500419731863
3212000	-15436.12571253087	-20.045493690462486	-15416.080218840407	0.6745418976366825	4.036157930921186	0.8579310964361515	3.3378062414531433	0.2941041441555116	0.27377388900777655	0.1529741986224814	0.27914776821423387	1.0	1.0	-15416.080218840407	0.0	-19.629599588796882
3213000	-15431.473612493599	-20.698505909185393	-15410.775106584413	0.7151119247216846	4.097101064775707	0.818204302807867	3.3269639169708785	0.2811011179232726	0.27488207758293653	0.1575505967248265	0.28646620776896786	1.0	1.0	-15410.775106584413	0.0	-20.33370129958337
3214000	-15430.891566896478	-21.522474297624527	-15409.369092598854	0.7619733747455012	4.324937762263802	0.9014761377615337	3.71158651327436	0.2811011179232726	0.27488207758293653	0.1575505967248265	0.28646620776896786	1.0	1.0	-15409.369092598854	0.0	-20.933371741879245
3215000	-15432.642088341472	-20.3709340539189	-15412.271154287553	0.7564219531708887	4.204353527582257	0.9343460366398308	3.538797725487146	0.2811011179232726	0.2729390331385994	0.15949364116916365	0.28646620776896786	1.0	1.0	-15412.271154287553	0.0	-19.802466061808328
3216000	-15429.85784913678	-21.106362101111067	-15408.75148703567	0.7201858556019871	4.202762505502071	0.8246091080694716	3.538797725487146	0.2811011179232726	0.2729390331385994	0.15949364116916365	0.28646620776896786	1.0	1.0	-15408.75148703567	0.0	-20.662831501871636
3217000	-15433.94753273049	-22.927891749601013	-15411.019640980889	0.7399190718430723	4.2762213266021405	1.1586421246644187	3.4143813412579798	0.2755460128903283	0.27416609877129944	0.16096866671058493	0.2893192216277908	1.0	1.0	-15411.019640980889	0.0	-22.185689737076455
3218000	-15435.984034406905	-21.72381328177565	-15414.260221125129	0.7585325704635154	4.288866510868435	0.687472553994531	3.184617935439497	0.26949203863202664	0.27416609877129944	0.16096866671058493	0.29537319588609245	1.0	1.0	-15414.260221125129	0.0	-21.58186959391345
3219000	-15432.744628744224	-21.94564784053321	-15410.79898090369	0.7555136014168622	4.349162916633986	0.7557131618860577	3.2866810320482283	0.28008690606996717	0.27416609877129944	0.15037379927264438	0.29537319588609245	1.0	1.0	-15410.79898090369	0.0	-21.67400316481948
3220000	-15431.905375370192	-21.655732883193178	-15410.249642486999	0.7694045986010012	4.334146460834088	0.9789762674927607	3.2866810320482283	0.2794932461004659	0.2661987643522614	0.1589347936611837	0.29537319588609245	1.0	1.0	-15410.249642486999	0.0	-21.12524269551183
3221000	-15435.52193826367	-21.053613795407475	-15414.468324468262	0.6899293033998634	4.122061660329743	0.8346813687285841	3.422441755641967	0.2802668706664887	0.2661987643522614	0.1589347936611837	0.29459957132006964	1.0	1.0	-15414.468324468262	0.0	-20.63666195428232
3222000	-15434.272054274925	-21.17170503706203	-15413.100349237862	0.7583790553878276	4.244724601180989	0.8984143638352976	3.1315859454694324	0.27702071165285663	0.2715845508408481	0.1589347936611837	0.29245994384511503	1.0	1.0	-15413.100349237862	0.0	-20.78055603742041
3223000	-15429.160156366768	-22.456528499887938	-15406.70362786688	0.7595050943814021	4.292868299262867	0.6313629791345865	3.5978731342150874	0.28716043822188925	0.2694958225260029	0.1515351501565443	0.291808589095567	1.0	1.0	-15406.70362786688	0.0	-22.260587866606862
3224000	-15431.761418923945	-19.65291917222134	-15412.108499751723	0.7628838282871863	4.151765416303337	0.7382170602863827	3.3330638242485424	0.2866619921650748	0.2624627692297009	0.15906664950966073	0.291808589095567	1.0	1.0	-15412.108499751723	0.0	-19.388918970145493
3225000	-15431.063651012422	-21.03939451891539	-15410.024256493507	0.7106211236408588	4.128292026442735	0.830027920477727	3.458337419581306	0.2866619921650748	0.2624627692297009	0.15906664950966073	0.291808589095567	1.0	1.0	-15410.024256493507	0.0	-20.61602665511236
3226000	-15435.520692121556	-23.333640808648873	-15412.187051312907	0.6625013020257672	4.07455791206965	1.2975471861528358	3.450542798304053	0.2902341441849412	0.2624627692297009	0.15906664950966073	0.2882364370757006	1.0	1.0	-15412.187051312907	0.0	-22.466103803193633
3227000	-15430.854690487904	-20.15463101108241	-15410.700059476821	0.7157125271972034	4.083310247285816	0.8669235451110682	3.4894631226613204	0.2894051351404425	0.2599151892722467	0.15906664950966073	0.2916130260776535	1.0	1.0	-15410.700059476821	0.0	-19.677405310919806
3228000	-15426.60887472182	-20.781553352945142	-15405.827321368875	0.7618630600097818	4.2172037690287	0.7431275247774922	3.4894631226613204	0.28783997248961074	0.25748135650646997	0.15906664950966073	0.295612021494262	1.0	1.0	-15405.827321368875	0.0	-20.458410777458667
3229000	-15435.698370994385	-22.110372159087454	-15413.587998835297	0.7237938035117637	4.252091493089816	1.073287317687873	3.1280675987148263	0.27766822650594825	0.2611376551564925	0.15906664950966073	0.302127468827902	1.0	1.0	-15413.587998835297	0.0	-21.542598634264678
3230000	-15434.060527409525	-22.412845039681613	-15411.647682369843	0.7641206151536755	4.257858167421091	1.242222115282182	3.3199532868882624	0.27766822650594825	0.2601165594623791	0.15906664950966073	0.3031485645220154	1.0	1.0	-15411.647682369843	0.0	-21.63287621554048
3231000	-15428.981781895844	-22.136849282571145	-15406.844932613272	0.7362187117368438	4.250828579617456	0.6665028131602426	3.409562946751419	0.2820549278098943	0.2780848788159528	0.15467994820571468	0.2851802451684417	1.0	1.0	-15406.844932613272	0.0	-21.949224555373178
3232000	-15433.570378487413	-20.958716333323707	-15412.61166215409	0.718073008396293	4.200716832342204	0.8071129944584252	3.409562946751419	0.27258354589290734	0.2780848788159528	0.15467994820571468	0.2946516270854286	1.0	1.0	-15412.61166215409	0.0	-20.579672290146537
3233000	-15435.21919921848	-19.972763518200438	-15415.24643570028	0.6726908717104981	3.97491960991751	0.8841125323528392	3.556471197634224	0.2903988594603487	0.25431374933610246	0.16063576411812358	0.2946516270854286	1.0	1.0	-15415.24643570028	0.0	-19.45372727515354
3234000	-15429.93502049587	-20.061195182479043	-15409.87382531339	0.7243346721851589	4.092992981815027	0.9222984882645413	3.5044680675904485	0.2903988594603487	0.25431374933610246	0.16063576411812358	0.2946516270854286	1.0	1.0	-15409.87382531339	0.0	-19.517068771114886
3235000	-15431.464226474163	-20.993068718864524	-15410.471157755299	0.7710462463026954	4.264001632911446	0.8244232265599035	3.4746117661853373	0.2903988594603487	0.26066658648156465	0.15428292697266138	0.2946516270854286	1.0	1.0	-15410.471157755299	0.0	-20.57105083938271
3236000	-15428.877873344662	-22.941322933239615	-15405.936550411421	0.7524507301156256	4.264003419373758	0.579044921605637	3.3074313692724986	0.2846269681948345	0.26269700452372163	0.1616752299033132	0.29100079737813395	1.0	1.0	-15405.936550411421	0.0	-22.928888982436828
3237000	-15435.383602561038	-22.1054615348688	-15413.278141026169	0.6768443498601435	4.069650448199934	1.137987833936703	3.445008474331907	0.2846269681948345	0.26907195923581645	0.1616752299033132	0.28462584266603913	1.0	1.0	-15413.278141026169	0.0	-21.370987997695533
3238000	-15433.479953701131	-21.078567653517347	-15412.401386047613	0.8055154374941897	4.369571051032866	0.9025557077882372	3.3446836158471536	0.2846269681948345	0.26881384992230195	0.15796269820816186	0.288596483674705	1.0	1.0	-15412.401386047613	0.0	-20.60963677721386
3239000	-15431.51352125387	-20.368291878916693	-15411.145229374953	0.7591922772797914	4.180867290456552	0.9136801329113291	3.115570175820125	0.2834129798602256	0.27088663892913994	0.15917668654277076	0.286523694667867	1.0	1.0	-15411.145229374953	0.0	-19.965877168677988
3240000	-15439.356701391223	-20.43475855930685	-15418.921942831916	0.7884916019456513	4.313917073249638	0.7175917299265681	3.202111949483057	0.27860801261169865	0.27348765698253946	0.1610573083013941	0.28684702210437113	1.0	1.0	-15418.921942831916	0.0	-20.243893011109897
3241000	-15429.999503777706	-20.98782384145827	-15409.011679936248	0.7189929126500484	4.142476737132198	0.9263426600027052	3.4915939974001353	0.28591538868789035	0.26632566713049666	0.1609119220772452	0.28684702210437113	1.0	1.0	-15409.011679936248	0.0	-20.443596551638027
3242000	-15431.410978209742	-22.30371037934121	-15409.1072678304	0.7345252330892575	4.231543737296895	1.0629090898602371	3.4941861855187253	0.28591538868789035	0.26632566713049666	0.1609119220772452	0.28684702210437113	1.0	1.0	-15409.1072678304	0.0	-21.621101225991247
3243000	-15435.381351069209	-22.154909020331722	-15413.226442048877	0.7620984061259487	4.337544624409489	0.8918449466577274	3.4199476306226853	0.27237638112552603	0.2757114087011182	0.1609119220772452	0.2910002880961139	1.0	1.0	-15413.226442048877	0.0	-21.672551274938776
3244000	-15438.412963125777	-20.469143821399957	-15417.943819304377	0.7735791555423807	4.313324549571641	0.7856146223523942	3.100004174943383	0.27237638112552603	0.26423627841771374	0.1609119220772452	0.30247541837951836	1.0	1.0	-15417.943819304377	0.0	-20.22318125903544
3245000	-15439.64909158011	-24.053342482679895	-15415.59574909743	0.7113005583926378	4.122974300755144	1.4246333607082002	3.6902275173523673	0.28643230684073623	0.26798795255343216	0.15754119160150057	0.2880385490043344	1.0	1.0	-15415.59574909743	0.0	-23.013514792226236
3246000	-15427.792113707026	-21.3233490342927	-15406.468764672734	0.7005361471854988	4.062034774494819	0.5915303424267963	3.3346038012409096	0.28742633713985305	0.26699392225431534	0.15754119160150057	0.2880385490043344	1.0	1.0	-15406.468764672734	0.0	-21.280351484822315
3247000	-15433.530863986904	-20.751457316559776	-15412.779406670345	0.7633225708772079	4.195474941559484	0.8602107680422839	3.1989675521622236	0.2845736668754883	0.27058419212011997	0.15865274005422672	0.28618940095016837	1.0	1.0	-15412.779406670345	0.0	-20.38040026547203
3248000	-15430.906487791744	-21.26528643523958	-15409.641201356504	0.7312221889509867	4.210151030569224	0.7207096893770122	3.3645840806144283	0.2845736668754883	0.27225392037930174	0.15865274005422672	0.2845196726909866	1.0	1.0	-15409.641201356504	0.0	-21.014618739736893
3249000	-15433.351188747969	-21.262018134490067	-15412.089170613479	0.7449815362462403	4.220650720631826	1.0443319165479887	3.279647925700283	0.28267529466680974	0.2741522925879803	0.15865274005422672	0.2845196726909866	1.0	1.0	-15412.089170613479	0.0	-20.669303728626343
3250000	-15435.2004893729	-21.136218357826415	-15414.064271015075	0.6914842925185648	4.1121656776808875	0.852861243141531	3.5644233299053565	0.2741948540973285	0.26833488998113897	0.15902325613531113	0.2984469997862248	1.0	1.0	-15414.064271015075	0.0	-20.650550358774655
3251000	-15431.38091092394	-20.154136419563496	-15411.226774504375	0.6683201947689161	3.9209537884170462	0.9427987952669494	3.3632185262613623	0.28832719898180514	0.28073113187692117	0.15264893706853938	0.2782927320727377	1.0	1.0	-15411.226774504375	0.0	-19.635313545288717
3252000	-15433.929753358156	-20.72002344620105	-15413.209729911954	0.7747717171821775	4.278009330223452	0.8601303509921945	3.428609795045254	0.28832719898180514	0.2741873405950476	0.1516120324519885	0.2858734279711621	1.0	1.0	-15413.209729911954	0.0	-20.270970606829277
3253000	-15426.386632382613	-20.223377025812464	-15406.163255356802	0.7642862202407448	4.181193788337293	0.8079227675394871	3.5141580153886562	0.2826501614414192	0.2715707139008767	0.15092752351181046	0.29485160114589704	1.0	1.0	-15406.163255356802	0.0	-19.808440474609892
3254000	-15432.431263832375	-20.729944139351996	-15411.701319693024	0.7756682382930127	4.307784920797623	0.803725805864843	3.5733938671968906	0.2836333088992293	0.26561818446105795	0.1520709237977179	0.2986775828419983	1.0	1.0	-15411.701319693024	0.0	-20.300663335308396
3255000	-15431.658861209426	-21.088091847907155	-15410.570769361519	0.7353331184947428	4.220158894059891	0.9494771374664195	3.3001158438531424	0.2836333088992293	0.2656831566541796	0.1520709237977179	0.2986126106488767	1.0	1.0	-15410.570769361519	0.0	-20.58361723541707
3256000	-15429.5244978108	-21.75641911531224	-15407.768078695488	0.7037028078196826	4.117223245091211	0.6828733838847717	3.3001158438531424	0.28837032602981233	0.2656831566541796	0.1520709237977179	0.2938755935182936	1.0	1.0	-15407.768078695488	0.0	-21.58154649420786
3257000	-15432.082705711326	-20.229490431310545	-15411.853215280014	0.7447768679123171	4.117896172236777	0.7479320898118959	3.450334421727668	0.28837032602981233	0.2656831566541796	0.1520709237977179	0.2938755935182936	1.0	1.0	-15411.853215280014	0.0	-19.912941831894766
3258000	-15441.10365898753	-22.129053113211565	-15418.974605874319	0.6971962828220708	4.003517004145128	1.1993348018318264	3.0926601009659707	0.28837032602981233	0.2677745375076592	0.15142547262973932	0.29242966383279256	1.0	1.0	-15418.974605874319	0.0	-21.462604103247717
3259000	-15431.144045728724	-21.651500999814417	-15409.49254472891	0.7565592627426313	4.274245831559644	1.1202716120194114	3.444828182872727	0.28837032602981233	0.2677745375076592	0.15142547262973932	0.29242966383279256	1.0	1.0	-15409.49254472891	0.0	-20.93277821129383
3260000	-15433.682823001735	-21.83142613180568	-15411.851396869928	0.7269011633897187	4.245173957327973	1.0563246260037589	3.5737315294376435	0.28406732905583115	0.2702623543133638	0.1532406527980159	0.29242966383279256	1.0	1.0	-15411.851396869928	0.0	-21.128741641153013
3261000	-15431.024567902134	-21.93193685161264	-15409.09263105052	0.804288250598753	4.4405545289085095	1.0189724193562448	3.5737315294376435	0.28724035911229767	0.27026958492336933	0.15790905879088868	0.2845809971734478	1.0	1.0	-15409.09263105052	0.0	-21.265253222499574
3262000	-15435.615719564801	-22.453150104190883	-15413.16256946061	0.7200333661424856	4.209467345166471	1.158094902133257	3.1332843625848885	0.27925706033193026	0.26107396720926296	0.15790905879088868	0.3017599136679216	1.0	1.0	-15413.16256946061	0.0	-21.80750947462495
