# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Apr 30 11:20:19 CDT 2022 [seed=1651335618860]
# 16s_species.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7273000	-37051.55972013221	-20.531967095414075	-37031.0277530368	0.2276611702003478	2.6733357968824962	1.0177252132272256	2.749997772494784	0.3287985765700874	0.2543268008503189	0.11807309455128431	0.2988015280283096	1.0	1.0	-37031.0277530368	0.0	-20.15243136492836
7274000	-37050.34851963142	-18.79424798923143	-37031.55427164219	0.23055675620449645	2.6272060420230523	0.8480181366674836	2.63683551774457	0.3287985765700874	0.25575516530941933	0.11664473009218386	0.2988015280283096	1.0	1.0	-37031.55427164219	0.0	-18.63890296959356
7275000	-37048.060017568125	-18.55105719979025	-37029.50896036834	0.24104823267632897	2.6283117045322433	0.8561063390147714	2.8799098853466316	0.326684797867221	0.257425829368078	0.11664473009218386	0.2992446426725173	1.0	1.0	-37029.50896036834	0.0	-18.297268710638022
7276000	-37048.31402569078	-19.465095392106107	-37028.84893029867	0.24713147753119058	2.600148214156983	1.0286908655305205	2.735050410656876	0.3249670764680473	0.2591435507672517	0.11664473009218386	0.2992446426725173	1.0	1.0	-37028.84893029867	0.0	-19.080323817317424
7277000	-37053.14578193718	-19.7052546784037	-37033.440527258776	0.24558783889891256	2.6922372668331445	0.8803996431866183	2.619076089517654	0.3317708381819056	0.2572975576504063	0.11841478472125883	0.29251681944642943	1.0	1.0	-37033.440527258776	0.0	-19.519047465526732
7278000	-37056.90110002368	-19.138494632820183	-37037.76260539086	0.23943811452046035	2.5823181431168614	0.9596955047386441	2.9168373762000117	0.3294161137635222	0.25027523981268524	0.12076950913964227	0.2995391372841505	1.0	1.0	-37037.76260539086	0.0	-18.757220828768485
7279000	-37054.95227614674	-18.28018372709146	-37036.67209241965	0.24630278050614088	2.614774057958403	0.7095893556248793	2.9127671006478626	0.3290075133288045	0.2515521453857236	0.11726711901582598	0.30217322226964605	1.0	1.0	-37036.67209241965	0.0	-18.20229834241664
7280000	-37048.031986686554	-18.936908416807135	-37029.09507826975	0.24091017968004402	2.599945157549872	0.6518547332473883	2.9029587611607215	0.32516292233593425	0.2535778135228615	0.12006067052470956	0.3011985936164948	1.0	1.0	-37029.09507826975	0.0	-18.947406307182938
7281000	-37048.09884142498	-18.822166907709462	-37029.27667451727	0.23671926620694245	2.6164556900755183	0.6541377709396664	2.82766558178646	0.3246802963932496	0.2535778135228615	0.12006067052470956	0.3016812195591795	1.0	1.0	-37029.27667451727	0.0	-18.856332040386427
7282000	-37050.775705857246	-18.71804611950896	-37032.05765973774	0.22902877762538243	2.5697844586326615	0.9299298879419888	2.585404895837016	0.3207903755108255	0.25808390110969975	0.1200412943768609	0.30108442900261395	1.0	1.0	-37032.05765973774	0.0	-18.489683684417166
7283000	-37048.63573173292	-19.195142704064203	-37029.440589028854	0.2457708484780381	2.67776590040733	0.7647777206645442	2.752872030026783	0.3238484886225974	0.2559997983233096	0.1200412943768609	0.3001104186772322	1.0	1.0	-37029.440589028854	0.0	-19.10029423154472
7284000	-37061.40456220225	-21.094987121942726	-37040.30957508031	0.2413610314125022	2.727744890160999	0.6226088185345576	2.7662304868934005	0.32041674572700307	0.2559997983233096	0.1200412943768609	0.30354216157282654	1.0	1.0	-37040.30957508031	0.0	-21.200917967055226
7285000	-37050.5043685424	-20.82967412818515	-37029.674694414214	0.2507530445354801	2.7735971300987665	0.8380408099943348	2.8499838078228907	0.3220161886997989	0.2559997983233096	0.1222764922816927	0.2997075206951989	1.0	1.0	-37029.674694414214	0.0	-20.608010344702222
7286000	-37048.76605827643	-20.241602638347004	-37028.524455638086	0.2469108158329922	2.726580334898271	0.9151687230694513	2.8117704560807737	0.3220161886997989	0.2559997983233096	0.1222764922816927	0.2997075206951989	1.0	1.0	-37028.524455638086	0.0	-19.945746625456415
7287000	-37052.844060069954	-19.99707531239629	-37032.846984757554	0.2211358055783468	2.608834969508711	0.9122644118386986	2.7563731784631624	0.31963137547961246	0.262091637632151	0.1222764922816927	0.296000494606544	1.0	1.0	-37032.846984757554	0.0	-19.724600385628573
7288000	-37051.73713046064	-20.01257913513045	-37031.72455132551	0.2521440838723499	2.720922629340307	0.7920689490514246	2.7563731784631624	0.31963137547961246	0.262091637632151	0.1222764922816927	0.296000494606544	1.0	1.0	-37031.72455132551	0.0	-19.881385636770283
7289000	-37047.92119084017	-19.05283893031059	-37028.86835190986	0.25943231641665737	2.703963184234141	0.8038878323212494	2.7479137529274245	0.3221861335917321	0.25953687952003135	0.1222764922816927	0.296000494606544	1.0	1.0	-37028.86835190986	0.0	-18.909932242595282
7290000	-37047.926114572416	-18.004394495309437	-37029.92172007711	0.23556670067564958	2.5751285884788313	0.7016633101925431	2.7479137529274245	0.3248550789636343	0.256306789076508	0.12283763735331382	0.296000494606544	1.0	1.0	-37029.92172007711	0.0	-17.997493881138784
7291000	-37049.79206861373	-19.058243843547064	-37030.733824770185	0.21732858943288288	2.561224796058533	0.9337385456979328	2.794960956195867	0.31963851842095553	0.256306789076508	0.12283763735331382	0.30121705514922276	1.0	1.0	-37030.733824770185	0.0	-18.748414268962822
7292000	-37055.465889831896	-21.84304457175533	-37033.62284526014	0.24332954866977666	2.6642033190841516	0.48517416283880566	2.975237469111385	0.32501374411078027	0.25527623779409986	0.12019122631111158	0.2995187917840083	1.0	1.0	-37033.62284526014	0.0	-22.123034765283904
7293000	-37046.71589094425	-18.891976112278133	-37027.82391483197	0.22488530809645202	2.5900169209586985	0.8828422345174713	2.855136134039968	0.32501374411078027	0.25443259452725747	0.11971724044598117	0.3008364209159811	1.0	1.0	-37027.82391483197	0.0	-18.616370663732646
7294000	-37042.84595218239	-19.72512220544729	-37023.12082997694	0.2427208284720183	2.648990673601524	0.8630469458376098	2.83865765108641	0.32525663786285913	0.25443259452725747	0.11971724044598117	0.30059352716390225	1.0	1.0	-37023.12082997694	0.0	-19.478153666796214
7295000	-37046.82293675421	-18.514518804384547	-37028.308417949826	0.2311790306409414	2.5738210768038403	0.770553350657258	2.8460235513835377	0.32670297509217355	0.25443259452725747	0.11971724044598117	0.29914718993458783	1.0	1.0	-37028.308417949826	0.0	-18.37824495087449
7296000	-37047.867032900656	-19.11775405425855	-37028.7492788464	0.22647230624145545	2.5994455766320415	0.8481418853640155	2.860965573440927	0.32670297509217355	0.25443259452725747	0.11971724044598117	0.29914718993458783	1.0	1.0	-37028.7492788464	0.0	-18.88014207384871
7297000	-37057.12180029985	-20.251894319565096	-37036.86990598028	0.2564860906961589	2.7150639972287647	0.7208405039298788	2.891334120909825	0.327594195042608	0.253541374576823	0.11885528872016388	0.3000091416604051	1.0	1.0	-37036.86990598028	0.0	-20.165972139603664
7298000	-37048.41265135702	-20.89174379302493	-37027.520907564	0.23394761734624653	2.7197791703063685	0.8942573671326396	2.6194087548221554	0.3264675013567782	0.253541374576823	0.11885528872016388	0.3011358353462349	1.0	1.0	-37027.520907564	0.0	-20.689794916750024
7299000	-37046.301191384664	-17.3416400867181	-37028.95955129794	0.23492692153303776	2.5368904702535624	0.6852887031488782	2.744003739936389	0.3264675013567782	0.253541374576823	0.11885528872016388	0.3011358353462349	1.0	1.0	-37028.95955129794	0.0	-17.359786079703458
7300000	-37049.26833002137	-17.465491259438362	-37031.80283876193	0.23217669145317946	2.5377544419841938	0.6673718908784672	2.887165007949745	0.3214398387646525	0.2541447161000153	0.11885528872016388	0.3055601564151683	1.0	1.0	-37031.80283876193	0.0	-17.45813883425307
7301000	-37056.8521107435	-17.938748559839105	-37038.91336218366	0.23830429813629203	2.533762947361905	0.5905140302980899	2.736290162806457	0.3316069036792255	0.25245078725512465	0.11885528872016388	0.29708702034548595	1.0	1.0	-37038.91336218366	0.0	-18.10857082833328
7302000	-37048.0957192648	-19.51047728447309	-37028.58524198033	0.2212033208212694	2.605059205798014	0.797476072167146	2.7122899662788855	0.3312361222373158	0.25245078725512465	0.1192260701620736	0.29708702034548595	1.0	1.0	-37028.58524198033	0.0	-19.38866327521509
7303000	-37045.27761362776	-18.840925452453995	-37026.43668817531	0.232531969551722	2.604781418908304	0.8354183500332697	2.7966118825906823	0.32414024146119613	0.2547041636263927	0.11697269379080555	0.3041829011216056	1.0	1.0	-37026.43668817531	0.0	-18.64175859994957
7304000	-37062.99604707802	-19.264685537620018	-37043.7313615404	0.23365406830328997	2.6556970930206747	0.8729960166664495	3.118017289869074	0.32155874584452254	0.25557184571676256	0.11868650731710932	0.3041829011216056	1.0	1.0	-37043.7313615404	0.0	-18.906966499444923
7305000	-37052.62508927762	-21.264898859187316	-37031.36019041843	0.22783489380755015	2.6526454553760543	0.5921197299278246	2.8809433081991678	0.3210681055002213	0.2560624860610638	0.11868650731710932	0.3041829011216056	1.0	1.0	-37031.36019041843	0.0	-21.379424027553966
7306000	-37054.214852226134	-19.895427946794943	-37034.31942427934	0.2481160213907901	2.700745991059747	0.7089042473413778	2.6562898727621294	0.3261011361232929	0.25845857520411236	0.11868650731710932	0.29675378135548547	1.0	1.0	-37034.31942427934	0.0	-19.91203947516318
7307000	-37048.806332813634	-18.791259776557222	-37030.01507303707	0.23573622109295814	2.5601071090832783	0.9905219225028279	2.836697604485124	0.326372549667419	0.2602746589025818	0.11687042361863989	0.29648236781135934	1.0	1.0	-37030.01507303707	0.0	-18.40723805183265
7308000	-37051.85578085168	-19.07491381950465	-37032.780867032176	0.21745356996196027	2.5676798118206237	0.7906483373950098	2.836697604485124	0.326372549667419	0.2570084439804617	0.11687042361863989	0.29974858273347943	1.0	1.0	-37032.780867032176	0.0	-18.91627080430383
7309000	-37048.29638178589	-18.345293746104442	-37029.95108803979	0.2286544433517102	2.56901963884866	0.7227969251614345	2.836697604485124	0.31894232467724903	0.2570084439804617	0.1211193424191142	0.30292988892317513	1.0	1.0	-37029.95108803979	0.0	-18.276375715394142
7310000	-37058.82561220614	-20.41903462330092	-37038.40657758284	0.25325385216409724	2.697578614470425	1.0929676789917502	2.797064997414648	0.3207911910809738	0.2572298153609849	0.1211193424191142	0.30085965113892715	1.0	1.0	-37038.40657758284	0.0	-19.950983507722082
7311000	-37046.30588255107	-22.16130400890317	-37024.14457854217	0.23942493211405697	2.623996133334189	1.3665843345407602	2.659110938972925	0.3205786105289866	0.2584172717483714	0.1211193424191142	0.29988477530352775	1.0	1.0	-37024.14457854217	0.0	-21.520520125001074
7312000	-37045.08061080624	-19.985825138486923	-37025.09478566775	0.24619640857944403	2.7066095887336967	0.8699438902537626	2.9563053688571648	0.3205786105289866	0.26063227568778663	0.11948552634020557	0.2993035874430212	1.0	1.0	-37025.09478566775	0.0	-19.688634072321488
7313000	-37046.10171543434	-19.420659162533635	-37026.68105627181	0.24703472046055566	2.6274819029917316	0.9471414504310581	2.9273321276393114	0.3208285355324053	0.2570101287347481	0.12137413322639017	0.30078720250645646	1.0	1.0	-37026.68105627181	0.0	-19.04879525100829
7314000	-37048.264143729226	-19.814638867103938	-37028.449504862125	0.2636706309456731	2.7098689760843255	0.8166453231270323	2.7036288337138172	0.32293298515575475	0.2570101287347481	0.1192696836030407	0.30078720250645646	1.0	1.0	-37028.449504862125	0.0	-19.67226241925959
7315000	-37051.71829278223	-18.808326003395226	-37032.90996677883	0.22971307074493427	2.558453847964658	0.8256022381406812	2.921227125854052	0.32569717046161123	0.2542459434288916	0.1192696836030407	0.30078720250645646	1.0	1.0	-37032.90996677883	0.0	-18.57598273088651
7316000	-37048.64265485829	-19.795154750202464	-37028.84750010809	0.23642174535366126	2.647225814838894	1.0374767175479547	2.8298844297117047	0.32514799323730703	0.25891524835342633	0.1192696836030407	0.29666707480622595	1.0	1.0	-37028.84750010809	0.0	-19.36728667359551
7317000	-37054.859275876006	-19.675468823392688	-37035.183807052614	0.25937116368928703	2.6732540247860417	0.9779371473061349	2.8171091017635357	0.32514799323730703	0.2604224253942197	0.11776250656224731	0.29666707480622595	1.0	1.0	-37035.183807052614	0.0	-19.3113367746704
7318000	-37050.72343072921	-19.83377663811503	-37030.889654091094	0.21860417774613256	2.5913101249199397	0.9659840715669533	2.877132141831296	0.32514799323730703	0.25504042806018484	0.12215241146762763	0.2976591672348805	1.0	1.0	-37030.889654091094	0.0	-19.460235763705416
7319000	-37045.51629070883	-20.633103755549943	-37024.88318695328	0.24317503920601577	2.722570743049429	0.8216445618913445	2.9454365647566116	0.3259702334296157	0.25504042806018484	0.12133017127531899	0.2976591672348805	1.0	1.0	-37024.88318695328	0.0	-20.396910296925604
7320000	-37053.63486491721	-19.422491274090838	-37034.21237364312	0.21748608400622693	2.522021133372233	1.0247024049822002	2.681198700948745	0.3259702334296157	0.25504042806018484	0.12133017127531899	0.2976591672348805	1.0	1.0	-37034.21237364312	0.0	-19.0614420769125
7321000	-37050.00811140483	-18.021929474779125	-37031.98618193005	0.24696170733706665	2.5885988859344553	0.8464867861990533	2.681198700948745	0.3259702334296157	0.253738021479664	0.11599848330086712	0.3042932617898532	1.0	1.0	-37031.98618193005	0.0	-17.85194319888771
7322000	-37048.86492057156	-17.912766899755468	-37030.95215367181	0.25313164052425347	2.6098025077778386	0.6468922002133186	2.842926084571358	0.3233870439640921	0.2582716330556849	0.11599848330086712	0.3023428396793559	1.0	1.0	-37030.95215367181	0.0	-17.95254284123649
7323000	-37050.573204033106	-20.01771032792753	-37030.55549370518	0.25303676436048966	2.7078212632563163	1.0755416891642209	2.701823560526061	0.32104368196300803	0.260614995056769	0.12055039232418466	0.29779093065603834	1.0	1.0	-37030.55549370518	0.0	-19.600624541043793
7324000	-37047.20875411758	-17.67045578985102	-37029.53829832773	0.23993462754927083	2.5899193171228525	0.720379927745252	2.7875270768790816	0.3244893327837511	0.260614995056769	0.11710474150344158	0.29779093065603834	1.0	1.0	-37029.53829832773	0.0	-17.622752367643386
7325000	-37044.153482485824	-18.144276042354722	-37026.00920644347	0.2403173190540571	2.573113445951905	0.8742292638368582	2.7277360284663135	0.3251904779781388	0.2574189094826501	0.11959968188317274	0.29779093065603834	1.0	1.0	-37026.00920644347	0.0	-17.924890220237998
7326000	-37045.718893348	-18.55165069097843	-37027.16724265702	0.24299627319158612	2.5982471328871988	0.8019097761530665	2.907135786212377	0.3251904779781388	0.2574189094826501	0.11959968188317274	0.29779093065603834	1.0	1.0	-37027.16724265702	0.0	-18.353475214102474
7327000	-37051.884171579	-21.174395789419624	-37030.709775789575	0.23231382934966996	2.7850018391297184	0.9072978300421674	2.7980711228574964	0.32692418542714424	0.25802246554528924	0.11959968188317274	0.2954536671443938	1.0	1.0	-37030.709775789575	0.0	-20.892159565734126
7328000	-37049.04005077574	-17.53919752244939	-37031.50085325329	0.22778813306334003	2.5046826927982586	0.7434848505304187	2.6637399386455436	0.32049858645140555	0.25523003990684784	0.11959968188317274	0.3046716917585739	1.0	1.0	-37031.50085325329	0.0	-17.505419204402937
7329000	-37049.30967608086	-21.571250471897905	-37027.738425608964	0.24200181432439527	2.711435545590164	1.1145856516309294	2.968400303580589	0.32049858645140555	0.25523003990684784	0.11959968188317274	0.3046716917585739	1.0	1.0	-37027.738425608964	0.0	-21.021942558124245
7330000	-37051.029049494995	-19.69180509754543	-37031.33724439745	0.2314143458296035	2.568274946731043	1.1155426304449063	2.661261138396067	0.3187289719172664	0.25425446029813037	0.12234487602602932	0.3046716917585739	1.0	1.0	-37031.33724439745	0.0	-19.253197589955526
7331000	-37052.45690017664	-17.538995021312655	-37034.91790515533	0.23166587359068364	2.523186762960951	0.8481428662192573	2.798090646349443	0.31870293135945954	0.2549982963289558	0.12234487602602932	0.3039538962855553	1.0	1.0	-37034.91790515533	0.0	-17.32417335955386
7332000	-37057.01357114285	-20.12290368008921	-37036.890667462765	0.24979764275508273	2.6908379751232667	0.8106636233409624	3.0500095403093495	0.3217590744131137	0.25430074465907476	0.1230195202522767	0.30092066067553486	1.0	1.0	-37036.890667462765	0.0	-19.86309576695745
7333000	-37046.96877851932	-20.527023070944573	-37026.44175544837	0.2332888304016691	2.6564518829233346	1.0204825521745706	3.036063026567822	0.3239107613036519	0.25430074465907476	0.12086783336173851	0.30092066067553486	1.0	1.0	-37026.44175544837	0.0	-20.04195159195046
7334000	-37053.051562650086	-17.26923731602899	-37035.782325334054	0.23613580855263033	2.511077727953038	0.8152310489135839	2.899626930339689	0.3208854357602412	0.2528970552007286	0.1238931589051492	0.30232435013388104	1.0	1.0	-37035.782325334054	0.0	-17.057281656526666
7335000	-37051.88296945875	-19.148832623991154	-37032.734136834755	0.2508505550441958	2.6673320405812873	0.6577205085191481	2.899626930339689	0.32158447779829125	0.25219801316267854	0.1238931589051492	0.30232435013388104	1.0	1.0	-37032.734136834755	0.0	-19.151568451151718
7336000	-37055.17702809367	-18.32073661717464	-37036.85629147649	0.23780530230326757	2.626850148890396	0.8431468486551122	2.899626930339689	0.32661684590655554	0.25268760353564035	0.11911241385458436	0.30158313670321973	1.0	1.0	-37036.85629147649	0.0	-18.075111385811287
7337000	-37048.53268271723	-18.80725366285596	-37029.72542905438	0.23452472081134734	2.6089965979278262	0.9054099917210423	2.6492800342587786	0.3249816639385255	0.2538710309397354	0.1207475958226144	0.3003997092991247	1.0	1.0	-37029.72542905438	0.0	-18.581798982495318
7338000	-37053.126607989056	-20.081395768569696	-37033.04521222049	0.22796145182597635	2.59183862336868	0.5506432638733886	2.9150477170739544	0.3249816639385255	0.2538710309397354	0.1207475958226144	0.3003997092991247	1.0	1.0	-37033.04521222049	0.0	-20.256292172248912
7339000	-37046.994332666014	-18.459138543942675	-37028.53519412207	0.2180972317190633	2.535622850097585	0.6222751874923721	2.690893626899781	0.3236766023874396	0.2582751976398678	0.12205265737370033	0.2959955425989923	1.0	1.0	-37028.53519412207	0.0	-18.59328263167273
7340000	-37043.84958211377	-17.80414525516748	-37026.0454368586	0.23590606465570516	2.5315819511026385	0.8729650303511424	2.690893626899781	0.32559146532303673	0.25636033470427066	0.11636373263120942	0.30168446734148324	1.0	1.0	-37026.0454368586	0.0	-17.599776263251655
7341000	-37044.98418017482	-19.226764680744473	-37025.757415494074	0.23804071342754873	2.6225395685505757	0.7424428820984812	2.8805012646067505	0.32589419988747026	0.25885226541385503	0.11717434617192081	0.29807918852675397	1.0	1.0	-37025.757415494074	0.0	-19.115211917723336
7342000	-37053.0406789829	-20.103473125704067	-37032.9372058572	0.22943263246707035	2.6576630474899208	0.9329844102175133	2.819736081660742	0.32446676766984156	0.25005254083936446	0.12526523724737632	0.3002154542434177	1.0	1.0	-37032.9372058572	0.0	-19.785444331663218
7343000	-37052.38723076711	-19.657988666059993	-37032.72924210105	0.25081052921162295	2.649956653444595	0.686089650445498	2.7831253087893084	0.32446676766984156	0.2612989337356782	0.11401884435106256	0.3002154542434177	1.0	1.0	-37032.72924210105	0.0	-19.660660674421454
7344000	-37050.67899880093	-19.446706712997422	-37031.23229208794	0.23148598102732254	2.6086693437806305	0.9460635931061298	2.934743070180637	0.3180071269420556	0.2580356541715439	0.12374176464298288	0.3002154542434177	1.0	1.0	-37031.23229208794	0.0	-19.073331081954827
7345000	-37055.21402718455	-19.699704044777313	-37035.514323139774	0.251539710727972	2.6724486654232273	0.948218669985187	2.934743070180637	0.32499130658866293	0.2580356541715439	0.1167575849963755	0.3002154542434177	1.0	1.0	-37035.514323139774	0.0	-19.324053063486424
7346000	-37051.84130871921	-19.89328183627911	-37031.94802688293	0.2428393109812296	2.632505407079548	0.5932155488046965	2.7193207672011455	0.32364490129284484	0.259382059467362	0.1167575849963755	0.3002154542434177	1.0	1.0	-37031.94802688293	0.0	-20.064774500458935
7347000	-37050.6339835346	-19.23527719490269	-37031.3987063397	0.2225204854339646	2.564908265826423	0.9532601152586154	2.873995774981661	0.3253956747631155	0.259382059467362	0.12038936408891891	0.29483290168060367	1.0	1.0	-37031.3987063397	0.0	-18.876125815992594
7348000	-37057.740977613445	-18.586492889880514	-37039.154484723564	0.2404406515720726	2.5632521938694675	0.9688539059752621	3.2867998790460673	0.3247297865409095	0.2582239488470912	0.12002806911908015	0.2970181954929192	1.0	1.0	-37039.154484723564	0.0	-18.066355716026287
7349000	-37046.41422395861	-18.252264475010524	-37028.161959483594	0.2316440289865702	2.598565153259373	0.6503037808864803	2.9284416748215913	0.3247297865409095	0.2582239488470912	0.12002806911908015	0.2970181954929192	1.0	1.0	-37028.161959483594	0.0	-18.256012429509667
7350000	-37050.677763894324	-19.90946084846653	-37030.76830304586	0.25235151231237013	2.7272639926807423	0.7567658147087557	2.67211328899132	0.3247297865409095	0.2582239488470912	0.12002806911908015	0.2970181954929192	1.0	1.0	-37030.76830304586	0.0	-19.854876109381006
7351000	-37044.178116606054	-17.9353288447206	-37026.24278776133	0.23682349900735156	2.5551981565430655	0.8626815661099163	2.756095157338581	0.3263585116508659	0.2552114207661847	0.11839934400912375	0.3000307235738257	1.0	1.0	-37026.24278776133	0.0	-17.718839918107264
7352000	-37041.71941854686	-17.250969720013693	-37024.46844882685	0.23415831005692953	2.5295301068959604	0.7998295923696028	2.756095157338581	0.3265113764321968	0.2552114207661847	0.11839934400912375	0.2998778587924948	1.0	1.0	-37024.46844882685	0.0	-17.11012773614306
7353000	-37046.07246302135	-18.446919624574548	-37027.625543396774	0.24889282613313202	2.633620462699966	0.7735079423709518	2.7010629802638104	0.3256937515883931	0.2560290456099884	0.11839934400912375	0.2998778587924948	1.0	1.0	-37027.625543396774	0.0	-18.359758036410785
7354000	-37047.09293356171	-18.96870240745001	-37028.12423115426	0.24329999236442573	2.642473086690847	0.7518680356741403	2.9748248881174737	0.3256937515883931	0.25318040854568274	0.1212479810734294	0.2998778587924948	1.0	1.0	-37028.12423115426	0.0	-18.810786393880335
7355000	-37054.075216114514	-19.710544849770763	-37034.364671264746	0.24436290405267228	2.6440443062232415	1.0331526189331144	2.6041190299181345	0.3256937515883931	0.25608357334441334	0.1183448162746988	0.2998778587924948	1.0	1.0	-37034.364671264746	0.0	-19.3699237941609
7356000	-37045.82813548293	-18.99848112729045	-37026.82965435564	0.23355530830470614	2.616428016448406	0.7915011457338279	2.8868533496567044	0.3256937515883931	0.25679459587720216	0.1183448162746988	0.29916683625970597	1.0	1.0	-37026.82965435564	0.0	-18.820656935902004
7357000	-37045.80569942388	-21.69758260838067	-37024.1081168155	0.2529292530218234	2.745629752491875	0.5903059480442635	2.7812180796611723	0.3269699484321168	0.256058560456134	0.1199274624266511	0.2970440286850981	1.0	1.0	-37024.1081168155	0.0	-21.851317673863118
7358000	-37051.300445286055	-17.549241871338232	-37033.751203414715	0.24834874436825505	2.590840079054575	0.6365761531557265	2.896182934209211	0.32261477888058243	0.25431960892740013	0.1199274624266511	0.30313814976536635	1.0	1.0	-37033.751203414715	0.0	-17.58589083905692
7359000	-37044.16452321334	-18.23849899177682	-37025.92602422156	0.25315092443255555	2.6176317360894816	0.6603977163850937	2.734659582858244	0.32285318843128114	0.25586810300473434	0.1199274624266511	0.30135124613733344	1.0	1.0	-37025.92602422156	0.0	-18.297070893503438
7360000	-37047.00237134408	-21.131600294227344	-37025.87077104986	0.23575546164768324	2.651912446710414	1.211329615639203	2.7552516796953936	0.32285318843128114	0.25586810300473434	0.1199274624266511	0.30135124613733344	1.0	1.0	-37025.87077104986	0.0	-20.575991878574417
7361000	-37054.93845961948	-18.425290462454413	-37036.51316915703	0.2475057885615786	2.6230790330055562	0.7868253079840662	2.7782021382077176	0.32315534147141656	0.2509870840704843	0.1196253093865157	0.30623226507158346	1.0	1.0	-37036.51316915703	0.0	-18.29276073618343
7362000	-37049.648928557326	-19.867079039384706	-37029.78184951794	0.232617034687859	2.6620258319589074	0.8104180911644592	2.8805723974334856	0.32315534147141656	0.2606034887177869	0.11865932618022748	0.2975818436305691	1.0	1.0	-37029.78184951794	0.0	-19.667896330603785
7363000	-37052.00161746037	-20.07113583162605	-37031.93048162875	0.24062023725522888	2.67065231993362	1.0227305187899267	2.926752290913554	0.32315534147141656	0.2568849361695543	0.11886873626493903	0.30109098609409013	1.0	1.0	-37031.93048162875	0.0	-19.62269653760872
7364000	-37055.17888382667	-22.650529765753326	-37032.528354060916	0.23455773073339425	2.7028997429213844	1.3008565544151207	2.98137829830949	0.32498990270712563	0.2569569877787701	0.1187966846557233	0.29925642485838105	1.0	1.0	-37032.528354060916	0.0	-21.942067267013602
7365000	-37050.92059699067	-19.646508739480954	-37031.274088251186	0.22716338406475411	2.5950734261211825	1.0183906801499756	2.98137829830949	0.3230875758986921	0.2537548599362499	0.11678036542957736	0.3063771987354807	1.0	1.0	-37031.274088251186	0.0	-19.182845559492865
7366000	-37051.89046636894	-21.668232860326416	-37030.22223350861	0.2443626066406204	2.7749471898437013	1.0403546201571798	2.98137829830949	0.3249921568161963	0.2517818570878317	0.11678036542957736	0.3064456206663947	1.0	1.0	-37030.22223350861	0.0	-21.183231661141544
7367000	-37059.5289693033	-24.968188270870684	-37034.56078103243	0.24283721258414942	2.616557711375141	1.7249860513765867	2.847346750554538	0.3203335753593872	0.2517818570878317	0.12444830736055557	0.3034362601922255	1.0	1.0	-37034.56078103243	0.0	-24.02557051650307
7368000	-37053.349274068125	-20.370145375907637	-37032.97912869222	0.2423151830828455	2.716881390772003	0.8340829158006705	2.8153900781985683	0.3229406996483608	0.25647654018420546	0.121841183071582	0.29874157709585175	1.0	1.0	-37032.97912869222	0.0	-20.16575013783436
7369000	-37050.97328196519	-20.51299105284389	-37030.46029091235	0.24128942037355205	2.7369693711575938	0.8820148879314857	2.865464084212035	0.3229406996483608	0.25316591523497983	0.12215944716212798	0.3017339379545314	1.0	1.0	-37030.46029091235	0.0	-20.234594704159797
7370000	-37052.219139715584	-20.546175483452032	-37031.67296423213	0.23545077183018542	2.6854157400421945	0.6293538857374035	2.8511854578307356	0.3229406996483608	0.255033764987628	0.12215944716212798	0.29986608820188326	1.0	1.0	-37031.67296423213	0.0	-20.610450417032837
7371000	-37055.04351045358	-19.805826411920904	-37035.237684041655	0.23412185742074396	2.586459273041181	0.6087088647252776	2.724999957875464	0.3229406996483608	0.25703219721103066	0.11617855166212608	0.3038485514784825	1.0	1.0	-37035.237684041655	0.0	-19.949448614468817
7372000	-37056.829030708774	-20.26472006127172	-37036.5643106475	0.2245325116609381	2.6736792761534964	0.7330926579366613	2.899059847786607	0.3229406996483608	0.25703219721103066	0.12435815449461572	0.29566894864599286	1.0	1.0	-37036.5643106475	0.0	-20.159167529326112
7373000	-37051.93338602773	-20.025542012161683	-37031.90784401557	0.22374023216406827	2.654574652306522	0.7811745034517483	2.9036060208133017	0.3264296186453634	0.2525234932599143	0.12056162318402172	0.3004852649107006	1.0	1.0	-37031.90784401557	0.0	-19.854830741963795
7374000	-37050.09091469511	-19.330843582528285	-37030.76007111258	0.2326553723977279	2.6134629809017103	0.8463588509717189	2.6768364962444227	0.3204815213819215	0.2584715905233562	0.12056162318402172	0.3004852649107006	1.0	1.0	-37030.76007111258	0.0	-19.162621577553345
7375000	-37055.109638127724	-19.181370169771206	-37035.928267957956	0.23623667394593012	2.656873211889563	0.8044046539427352	2.732342359545981	0.32129002423713265	0.25766308766814505	0.12056162318402172	0.3004852649107006	1.0	1.0	-37035.928267957956	0.0	-19.043532623843834
7376000	-37052.78534022065	-19.353492739092527	-37033.43184748156	0.23348068050585802	2.6434849926146073	0.634727946499303	3.0318036417182324	0.3226217230966538	0.25766308766814505	0.12056162318402172	0.29915356605117943	1.0	1.0	-37033.43184748156	0.0	-19.34475829337689
7377000	-37042.85614548889	-19.760645742643835	-37023.09549974625	0.23798231668468206	2.6530730066208243	0.7318835172753515	2.8556395621212203	0.3238586265738539	0.25766308766814505	0.11932471970682167	0.29915356605117943	1.0	1.0	-37023.09549974625	0.0	-19.672383576406222
